c,h,l,n,o,t,v,vw
1983.5912,2117.9995,1950.1814,2030,2086.9388,2021-03-22T05:00:00Z,179.75721,2040.6694350801
2058.0381,2070.7904,1907.3598,895,1979.4175,2021-03-23T05:00:00Z,107.23109,1985.952889811
1882.914,2070.6225,1758.9976,1040,2054.6043,2021-03-24T05:00:00Z,191.76421,1872.1847264787
1919.6611,1939.5445,1812.5319,667,1891.9516,2021-03-25T05:00:00Z,91.53527,1889.0939851707
1990.5858,2001.5701,1910.6,809,1919.715,2021-03-26T05:00:00Z,108.24753,1970.4418637929
2107.6994,2233.9011,1946.7501,1836,1992.5779,2021-03-27T05:00:00Z,294.57665,2115.6439618448
2077.3041,2113.0698,2017.2205,783,2107.6994,2021-03-28T05:00:00Z,98.09415,2064.3567153719
2115.5759,2143.7971,2052.3091,833,2076.7672,2021-03-29T05:00:00Z,102.82044,2100.5630195679
2085.9068,2166.4521,2069.7995,709,2116.0029,2021-03-30T05:00:00Z,81.11065,2115.3925609569
2234.0053,2247.897,2027.1347,1154,2078.3925,2021-03-31T05:00:00Z,164.81548,2129.14334657
2551.3981,2582.9999,2214.1668,2842,2242.5126,2021-04-01T05:00:00Z,468.40659,2340.5098322594
2521.0515,2594.3151,2389.9061,1800,2561.841,2021-04-02T05:00:00Z,298.81501,2492.5329179999
2274.3769,2528.354,2207.134,1416,2523.2105,2021-04-03T05:00:00Z,322.57445,2335.174034162
2256.0241,2345.3047,2244.9902,838,2280.825,2021-04-04T05:00:00Z,252.77211,2292.8158344073
2305.4077,2367.0185,2197.277,809,2255.959,2021-04-05T05:00:00Z,141.33495,2300.3348704835
2300.0,2348.5435,2186.5279,1177,2302.0859,2021-04-06T05:00:00Z,211.52965,2264.5250101266
2166.1204,2312.4651,2022.9667,1154,2300.0676,2021-04-07T05:00:00Z,175.17122,2118.3855614419
2193.3773,2245.6347,2074.3015,824,2166.1204,2021-04-08T05:00:00Z,160.5813,2170.464522346
2304.5387,2320.0,2171.5145,1102,2192.1537,2021-04-09T05:00:00Z,235.83808,2250.9742550749
2211.6442,2374.7623,2177.6909,1115,2313.3697,2021-04-10T05:00:00Z,205.57513,2249.5088835348
2310.2823,2345.3047,2180.2655,1083,2210.2128,2021-04-11T05:00:00Z,167.61539,2279.7250278819
2560.1748,2745.0652,2290.5384,4309,2307.5724,2021-04-12T05:00:00Z,861.58343,2529.7702529707
