c,h,l,n,o,t,v,vw
0.8562,0.865,0.8,6920,0.803,2023-01-08T06:00:00Z,3898563.757804143,0.8346535919
0.8497,0.8759,0.8319,7769,0.8561,2023-01-09T06:00:00Z,4769719.216766112,0.8562331169
0.8546,0.8623,0.8365,3763,0.85,2023-01-10T06:00:00Z,2419791.823791331,0.8518143416
0.8827,0.9002,0.8447,7713,0.8551,2023-01-11T06:00:00Z,4648897.13522108,0.880050771
0.909,0.9236,0.8623,11554,0.8832,2023-01-12T06:00:00Z,7272791.752560102,0.8973091726
0.9841,0.9912,0.8955,14627,0.9087,2023-01-13T06:00:00Z,8606451.779200034,0.9430741058
0.9722,1.05,0.945,20465,0.9846,2023-01-14T06:00:00Z,9801540.44938363,0.9893484763
1.0314,1.0463,0.9535,8947,0.9733,2023-01-15T06:00:00Z,3961678.006273709,0.9988600015
1.018,1.0369,0.968,12738,1.0315,2023-01-16T06:00:00Z,6104735.950008362,1.0044475179
1.0106,1.0293,0.9926,8715,1.0181,2023-01-17T06:00:00Z,3830805.755783178,1.009876708
0.9456,1.0186,0.93,14227,1.0108,2023-01-18T06:00:00Z,6641426.20590738,0.9685703819
0.9437,0.9609,0.9169,6829,0.9468,2023-01-19T06:00:00Z,2987012.393297511,0.9414092377
1.0161,1.0397,0.9354,9434,0.9437,2023-01-20T06:00:00Z,4978358.83752749,0.9957584126
0.9919,1.0388,0.9769,7227,1.0164,2023-01-21T06:00:00Z,3653150.480291006,1.0073723923
1.0001,1.0302,0.97482232,8641,0.9919,2023-01-22T06:00:00Z,3970408.85231352,1.0041334744
1.0094,1.012,0.9765,8454,1.0003,2023-01-23T06:00:00Z,4127355.598492262,0.9967920004
0.9612,1.0388,0.9331,12285,1.0097,2023-01-24T06:00:00Z,6275579.536112381,0.9920968183
1.0055,1.0177,0.9418,7932,0.9611,2023-01-25T06:00:00Z,3826411.63667542,0.9784565174
1.1094,1.1273,0.9883,21832,1.0063,2023-01-26T06:00:00Z,11049678.114205612,1.075690254
1.1506,1.1889,1.0696,15127,1.1085,2023-01-27T06:00:00Z,8196978.197644412,1.1419038979
1.1491,1.1688,1.0926,8215,1.1507,2023-01-28T06:00:00Z,3406552.358031236,1.1393477866
1.1591,1.2,1.1425,7431,1.1502,2023-01-29T06:00:00Z,3589476.177888234,1.1728143779
1.08,1.1596271,1.0696,9864,1.159,2023-01-30T06:00:00Z,4824645.317401359,1.1050069468
1.1031,1.1269,1.0776,6710,1.0792,2023-01-31T06:00:00Z,3216091.018405371,1.1075695836
1.2357,1.25,1.0684,20343,1.1026,2023-02-01T06:00:00Z,10454688.943450017,1.1675630547
1.1845,1.2566,1.1724,11512,1.2358,2023-02-02T06:00:00Z,5408710.510158464,1.2203408233
1.2231,1.2536,1.1671,10679,1.1843,2023-02-03T06:00:00Z,4267733.619362958,1.2202635867
1.249,1.2832,1.2155,7978,1.2232,2023-02-04T06:00:00Z,3660212.372892808,1.2578283989
1.1967,1.2484,1.1868,8242,1.2484,2023-02-05T06:00:00Z,2897016.285117072,1.2083305008
1.2224,1.25517,1.13563,5920,1.13563,2023-02-06T06:00:00Z,2462087.855500994,1.2147104757
1.2779,1.2935,1.211,10972,1.2237,2023-02-07T06:00:00Z,4658688.801562774,1.2534863137
1.2607,1.3498,1.2329,18651,1.2785,2023-02-08T06:00:00Z,7233478.195679756,1.2918265069
1.2401,1.3471,1.2072,21869,1.2605,2023-02-09T06:00:00Z,9504818.408723107,1.2799381304
1.2361,1.313,1.2151,15236,1.2387,2023-02-10T06:00:00Z,6246335.502483544,1.2698560757
1.2507,1.2593,1.2253,2931,1.2365,2023-02-11T06:00:00Z,869592.925507829,1.2401125625
1.214,1.3026,1.2076,8015,1.2508,2023-02-12T06:00:00Z,3706358.159255791,1.2512858953
1.1769,1.2248,1.1374,11583,1.2137,2023-02-13T06:00:00Z,4901711.256471648,1.1708631093
1.2405,1.26,1.1,16159,1.1769,2023-02-14T06:00:00Z,6678896.419811379,1.2194953082
1.3643,1.39,1.2325,15070,1.24,2023-02-15T06:00:00Z,6037825.53717257,1.3139334566
1.4098,1.466,1.3501,20270,1.3631,2023-02-16T06:00:00Z,7311489.747750925,1.4087668551
1.5372,1.5679,1.3992,19479,1.4104,2023-02-17T06:00:00Z,6652550.922871603,1.4971186354
1.5225,1.5483,1.4745,6055,1.5384,2023-02-18T06:00:00Z,1956279.359751549,1.5105606479
1.4923,1.5355,1.4344,10534,1.5222,2023-02-19T06:00:00Z,3222786.285360376,1.4949575811
1.4686,1.5055,1.4535,7305,1.4928,2023-02-20T06:00:00Z,2460412.137387944,1.4786356362
1.3595,1.4798,1.346,13569,1.4688,2023-02-21T06:00:00Z,4858170.450029817,1.3969223313
1.3986,1.4194,1.321,11646,1.36,2023-02-22T06:00:00Z,3954353.702643728,1.3670546953
1.3407,1.4015,1.3342,6790,1.3993,2023-02-23T06:00:00Z,2157824.101565913,1.3594288825
1.2531,1.3543,1.245,9985,1.3407,2023-02-24T06:00:00Z,3281264.069835706,1.2889208922
1.2629,1.2778,1.1977,7458,1.2536,2023-02-25T06:00:00Z,2173976.189065094,1.2371937656
1.257,1.2998,1.253,5321,1.2612,2023-02-26T06:00:00Z,2238950.369912068,1.2776642361
1.2276,1.2876,1.2137,6614,1.2587,2023-02-27T06:00:00Z,2014312.793400694,1.245085193
1.2493,1.2508,1.1814,7230,1.2296,2023-02-28T06:00:00Z,2170506.254368299,1.2186260134
1.2166,1.2624,1.2142,5499,1.25,2023-03-01T06:00:00Z,1933505.627037067,1.237072887
1.1619,1.2289,1.1254,7791,1.2167,2023-03-02T06:00:00Z,3452217.99431715,1.1708415362
1.1562,1.1794,1.1518,5330,1.161,2023-03-03T06:00:00Z,1357329.113524093,1.1671568332
1.1431,1.1638,1.0927,4749,1.1551,2023-03-04T06:00:00Z,1378232.310668129,1.1304503976
1.1252,1.1544,1.1162,2688,1.1428,2023-03-05T06:00:00Z,697290.366964069,1.1342540567
1.1507,1.1546,1.115,3309,1.12643,2023-03-06T06:00:00Z,1004172.212281989,1.1383665912
1.1234,1.1686,1.1116,7414,1.1499,2023-03-07T06:00:00Z,2169158.260722755,1.1387730168
1.055083995,1.135611,1.039076,8326,1.122,2023-03-08T06:00:00Z,2420441.079841851,1.0801463811
1.013165,1.13186,0.9762,14508,1.05495,2023-03-09T06:00:00Z,5065831.315812722,1.0223344716
1.056415995,1.09871,0.9443,18427,1.0126255,2023-03-10T06:00:00Z,6378355.29242242,1.0215016229
1.0595225,1.0720755,0.9931875,10812,1.0565,2023-03-11T06:00:00Z,2574496.993764386,1.0352595435
1.13856,1.30354862,1.0467,15306,1.0596,2023-03-12T06:00:00Z,4506540.259972838,1.1259251614
1.1849253,1.2952755,1.0957525,15899,1.13851706,2023-03-13T05:00:00Z,4563186.864923397,1.166195407
1.2145,1.3377255,1.1462022,20929,1.18471,2023-03-14T05:00:00Z,5537860.687159969,1.2024262649
1.11420945,1.286969625,1.076425125,16234,1.215,2023-03-15T05:00:00Z,3897175.746615379,1.1435355517
1.1683605,1.242227,1.10885078,10070,1.1144283,2023-03-16T05:00:00Z,2524255.472307529,1.1448859996
1.232055,1.2688755,1.16172395,13248,1.1683455,2023-03-17T05:00:00Z,3192886.004725723,1.2046058262
1.19427,1.25788995,1.1678435,9268,1.23247,2023-03-18T05:00:00Z,1893031.205516995,1.2061356064
1.1327915,1.2221842,1.1233,12862,1.19416415,2023-03-19T05:00:00Z,2811061.043421237,1.1804818672
1.123024305,1.2852465,1.101285,10991,1.13285,2023-03-20T05:00:00Z,2410797.088236161,1.1335927715
1.153742,1.2724755,1.0615,11325,1.12303774,2023-03-21T05:00:00Z,2249559.998914725,1.1415877764
1.10848153,1.57839291,1.0556,12688,1.154065,2023-03-22T05:00:00Z,2654726.564412434,1.1268620415
1.1395,1.56361394,1.06285305,9518,1.108872415,2023-03-23T05:00:00Z,2195864.332251841,1.1310808527
1.109131695,1.57108,1.0667,9609,1.1391,2023-03-24T05:00:00Z,3451239.914690824,1.1000616539
1.082072,1.111971,1.062,2819,1.10915,2023-03-25T05:00:00Z,651067.766699906,1.0828277412
1.09631315,1.1203,1.078493055,4099,1.0823,2023-03-26T05:00:00Z,894453.295575638,1.1008111391
1.04578565,1.100389705,1.026,11083,1.0971,2023-03-27T05:00:00Z,3377491.969157452,1.0509066491
1.107795,1.109205,1.0402,6939,1.045104775,2023-03-28T05:00:00Z,1964377.194996745,1.075523591
1.120030915,1.5690895,1.084152645,9937,1.108102,2023-03-29T05:00:00Z,2823906.314212538,1.1252720004
1.0989315,1.2613875,1.0736274,4843,1.120342,2023-03-30T05:00:00Z,1363614.171148092,1.100770679
1.120535,1.25831065,1.074725,4916,1.0989081,2023-03-31T05:00:00Z,1103658.741792231,1.1062031325
1.10798306,1.2564,1.0958033,2179,1.1203925,2023-04-01T05:00:00Z,438971.426098479,1.1072492651
1.081765255,1.24963,1.0697,3888,1.1079294,2023-04-02T05:00:00Z,1053666.897526512,1.0950469485
1.0936995,1.1549555,1.07085,4976,1.082406,2023-04-03T05:00:00Z,1126185.511825378,1.0984790066
1.158274,1.175595,1.068950685,8036,1.09421245,2023-04-04T05:00:00Z,2310191.737262452,1.1356530155
1.1277235,1.18131,1.09259145,5002,1.15869958,2023-04-05T05:00:00Z,1052939.195863238,1.1390465587
1.1138375,1.16825,1.07895185,3614,1.1279,2023-04-06T05:00:00Z,948906.13538241,1.1182724056
1.10914,1.15734815,1.096762,2528,1.11384,2023-04-07T05:00:00Z,543482.808948786,1.1058178375
1.10621502,1.16242926,1.0737345,1379,1.109437,2023-04-08T05:00:00Z,327011.404277932,1.1077826533
1.09293,1.1559065,1.084,2760,1.10601669,2023-04-09T05:00:00Z,813224.416823409,1.0946752033
1.12457,1.164475,1.0632067,4289,1.09276705,2023-04-10T05:00:00Z,1294980.561820342,1.1117191005
1.091362595,1.16965,1.08187916,5001,1.1243713,2023-04-11T05:00:00Z,1317498.963930733,1.1061944379
1.10769342,1.152,1.063385925,4567,1.0914,2023-04-12T05:00:00Z,975439.568167023,1.1030700188
1.182396115,1.1875,1.074,9349,1.1083759,2023-04-13T05:00:00Z,2185472.656828027,1.149248725
1.150266,1.1963208,1.1382106,7932,1.18221995,2023-04-14T05:00:00Z,2130565.476287254,1.162908037
1.1625,1.18674435,1.144550435,4901,1.1503734,2023-04-15T05:00:00Z,1249430.816287059,1.1713341261
1.17135,1.1896,1.15008625,4707,1.1621,2023-04-16T05:00:00Z,1514373.149531071,1.1724659854
1.16043185,1.1865,1.1414975,5594,1.1714,2023-04-17T05:00:00Z,1455544.987855016,1.1612101286
1.17235,1.187184,1.15853943,4232,1.1606,2023-04-18T05:00:00Z,1088549.359172303,1.1722708832
1.09402235,1.1787,1.06755,13369,1.1715,2023-04-19T05:00:00Z,3719734.903602408,1.1091896395
1.0491,1.1004139,1.036402485,8881,1.094611065,2023-04-20T05:00:00Z,1981346.030109648,1.0583473175
1.022424,1.0565,1.001155435,7333,1.0493,2023-04-21T05:00:00Z,1673816.897538928,1.0263307231
1.02095,1.03118072,1.007262,2681,1.0222,2023-04-22T05:00:00Z,423120.463596643,1.020647084
1.007477265,1.0325,0.9795,5422,1.0216,2023-04-23T05:00:00Z,1321379.221735071,1.0045511232
0.9724,1.01136795,0.9659,4723,1.007635,2023-04-24T05:00:00Z,1148728.75738866,0.9875025905
0.997090285,1.017235,0.9503476,5882,0.973,2023-04-25T05:00:00Z,2157465.518742711,0.977803676
1.0094,1.0590032,0.9440055,10911,0.997486035,2023-04-26T05:00:00Z,3994717.62668733,1.0001480165
1.011667,1.0309,0.979937,6065,1.009687,2023-04-27T05:00:00Z,2084735.378984956,1.0033567068
1.00865796,1.01545,0.98038,5991,1.0115905,2023-04-28T05:00:00Z,2759706.658593154,0.996899945
0.9991675,1.08770815,0.991494,3214,1.0084375,2023-04-29T05:00:00Z,1206692.30818459,1.0092045472
0.985349115,1.0784905,0.962019,4050,0.999415,2023-04-30T05:00:00Z,1439340.847134998,0.9944114037
0.95727435,0.9874,0.9492381,4192,0.9855272,2023-05-01T05:00:00Z,1869175.672580549,0.960820284
0.972898,0.982798,0.9534304,4085,0.9574,2023-05-02T05:00:00Z,1223609.172936905,0.9678491632
0.99971104,1.0536005,0.97,5258,0.972995,2023-05-03T05:00:00Z,1591164.742111026,0.9934098951
0.990272,1.0489599,0.9813,2366,1.0001,2023-05-04T05:00:00Z,420575.08087563,0.9898787218
0.9926358,1.044435325,0.9807,4390,0.990240755,2023-05-05T05:00:00Z,960771.52464161,1.0011987406
0.98134535,0.995780595,0.953941365,4980,0.9924,2023-05-06T05:00:00Z,1346875.671948792,0.9775766056
0.9581622,0.99470935,0.9501,3033,0.98124835,2023-05-07T05:00:00Z,583958.314756288,0.9756657557
0.91527307,0.9605,0.8882,5432,0.958,2023-05-08T05:00:00Z,2213823.447971031,0.9290930914
0.8777761,0.92,0.875,3751,0.915122275,2023-05-09T05:00:00Z,748784.044220186,0.894552677
0.869044,0.9054,0.842195,3978,0.87808685,2023-05-10T05:00:00Z,1034540.825229068,0.8779248577
0.83637363,0.87027965,0.8263957,3614,0.8689462,2023-05-11T05:00:00Z,1115090.27214611,0.8446307392
0.856853895,0.8766,0.8219,2768,0.8363803,2023-05-12T05:00:00Z,1570206.962429463,0.8506813266
0.853132295,0.867029755,0.8405,4567,0.856588,2023-05-13T05:00:00Z,516046.19740226,0.8548193668
0.868589345,0.875708935,0.8413,2693,0.853135665,2023-05-14T05:00:00Z,1461577.605410422,0.8629384418
0.85712166,0.8773,0.8488205,1659,0.869124825,2023-05-15T05:00:00Z,634338.375272369,0.8692178951
0.8607055,0.86767185,0.835520065,3191,0.85715689,2023-05-16T05:00:00Z,1025220.79785645,0.8513330769
0.8858283,0.90079775,0.8466087,4492,0.8606315,2023-05-17T05:00:00Z,1430103.088563898,0.8788606644
0.872465485,0.8912,0.84365,2335,0.88577593,2023-05-18T05:00:00Z,1288160.132359298,0.8673843014
0.870508425,0.880649985,0.8634,1017,0.87238872,2023-05-19T05:00:00Z,356169.195151024,0.8699838666
0.876395,0.88006285,0.8645831,742,0.870639125,2023-05-20T05:00:00Z,250104.179446855,0.8736529341
0.851331975,0.87871305,0.844453595,2214,0.87636975,2023-05-21T05:00:00Z,512263.428673596,0.8595072747
0.885644,0.8913515,0.85129969,1786,0.85130031,2023-05-22T05:00:00Z,576904.546120332,0.8711163024
0.880014895,5.447455,0.7183603,1162,0.8861138,2023-05-23T05:00:00Z,508345.407365349,0.8823860233
0.870835,5.4412217,0.8549,1968,0.88008855,2023-05-24T05:00:00Z,1080896.710019052,0.8673453391
0.89603861,5.445455,0.870838325,2008,0.870838325,2023-05-25T05:00:00Z,1291179.796015394,0.8909824106
0.922191465,5.4520535,0.888,4490,0.89635,2023-05-26T05:00:00Z,1309236.859980629,0.9239061774
0.926565675,0.964932605,0.9132,863,0.922235875,2023-05-27T05:00:00Z,396003.688421121,0.9224112204
0.929142,0.955245,0.92,2033,0.9264626,2023-05-28T05:00:00Z,667019.889605433,0.936785505
0.9073766,0.9381,0.9016,1311,0.9298796,2023-05-29T05:00:00Z,458806.723317811,0.9158410206
0.88638,0.91630515,0.884356,1750,0.90750585,2023-05-30T05:00:00Z,576066.262976338,0.9010474523
0.8886,0.898,0.87786,2761,0.88618,2023-05-31T05:00:00Z,679289.823914864,0.8865811571
0.90462,0.9049315,0.8826,3571,0.8886,2023-06-01T05:00:00Z,422550.758457771,0.8933349103
0.89789788,0.908673,0.8881,1289,0.9048,2023-06-02T05:00:00Z,397397.350336169,0.8997065444
0.90103455,0.90703625,0.89472855,2779,0.8978,2023-06-03T05:00:00Z,513785.397687796,0.9024815414
0.88621,0.9075,0.8824,1815,0.9007132,2023-06-04T05:00:00Z,599155.047091588,0.8971313792
0.8365,0.890331905,0.8256,3552,0.88609059,2023-06-05T05:00:00Z,1439159.33220031,0.8461494445
0.8196,0.836786,0.7905,7502,0.8365,2023-06-06T05:00:00Z,3031618.244284654,0.8171301595
0.7637052,0.8359,0.7554189,6007,0.8195,2023-06-07T05:00:00Z,3995094.834203531,0.8003241732
0.7703,0.7886647,0.7567,3355,0.7627,2023-06-08T05:00:00Z,1770686.43306791,0.7732471216
0.6014855,0.788626195,0.50667351,10337,0.7705,2023-06-09T05:00:00Z,3918066.346361914,0.7354202335
0.597617,0.6299,0.55331057,6809,0.60215531,2023-06-10T05:00:00Z,2910980.381249517,0.5875112984
0.630579495,0.6603,0.5967868,4156,0.59765315,2023-06-11T05:00:00Z,1305336.7,0.6308724405
0.641678445,0.65619745,0.62585761,3705,0.630571785,2023-06-12T05:00:00Z,1291850.066525,0.6413617161
0.65065,0.68,0.62435913,1955,0.6411145,2023-06-13T05:00:00Z,612342.3,0.6509220117
0.62122,0.664,0.60620139,195,0.6503805,2023-06-14T05:00:00Z,38488.983957965,0.655849461
0.5879795,0.62275,0.5591079,1,0.621060055,2023-06-15T05:00:00Z,130,0.61676735
0.599574185,0.60317624,0.55728675,0,0.58817919,2023-06-16T05:00:00Z,0,0
0.61129014,0.63583958,0.59630568,0,0.599635,2023-06-17T05:00:00Z,0,0
0.6007285,0.61885085,0.590525965,1,0.611455,2023-06-18T05:00:00Z,80.745957973,0.5989529
0.61026155,0.622243515,0.59491115,2,0.6002667,2023-06-19T05:00:00Z,8.10678451,0.609990028
0.6491128,0.65676825,0.591216545,1,0.60996,2023-06-20T05:00:00Z,300,0.65068
0.6990465,0.69942,0.639455,0,0.6502,2023-06-21T05:00:00Z,0,0
0.669406705,0.711335,0.6533745,2,0.698743865,2023-06-22T05:00:00Z,547.159426656,0.6623800649
0.682669575,0.6925475,0.656725,50,0.669345,2023-06-23T05:00:00Z,3750.498847504,0.6793482128
